idA	idB	O	OHA	OHB	OLA	OLB	K
82089	6741	N	-168	-167	83	83	0
82089	100294	N	-68	-68	182	182	3
82089	21141	N	-7	-6	244	244	4
82089	89533	N	124	125	126	126	0
82089	80224	N	86	86	164	164	2
82089	66976	N	-41	-40	210	210	1
82089	43590	N	-57	-57	193	193	1
82089	26306	N	-41	-40	210	210	4
82089	2579	N	32	32	218	218	4
82089	82582	N	-66	-65	185	185	0
82089	68972	N	-58	-57	193	193	3
82089	67895	N	-74	-74	176	176	0
82089	40806	N	-197	-196	54	54	1
82089	50806	N	-202	-201	49	49	0
82089	3308	N	-206	-205	45	45	0
82089	24590	N	-227	-226	24	24	0
31442	61664	N	116	112	135	135	1
31442	9414	N	62	62	189	189	3
31442	19332	N	142	142	109	109	0
31442	13492	N	54	54	197	197	2
15659	85929	N	0	0	250	250	5
15659	88771	N	-171	-171	79	79	0
3419	61664	N	123	120	127	127	0
3419	9414	N	69	70	181	181	2
3419	19332	N	149	150	101	101	0
3419	11899	N	-52	-52	198	198	2
3419	3643	N	-56	-55	195	195	0
3419	13492	N	61	62	189	189	3
3419	15225	N	1	2	249	249	1
3419	39083	N	-226	-225	25	25	0
3419	8170	N	-38	-37	213	213	0
3419	64209	N	61	61	189	189	0
3419	82005	N	7	8	243	243	3
13780	72345	N	200	197	51	51	1
13780	70208	N	197	196	54	54	1
101470	38611	N	-184	-183	67	67	0
101470	83569	N	200	198	50	50	1
101470	68655	N	182	183	68	68	0
45058	33410	N	-136	-137	114	114	0
77414	37546	N	-106	-106	145	145	0
77414	20260	N	141	141	110	110	0
77414	2088	N	76	76	175	175	0
77414	18865	N	0	0	251	251	1
77414	89696	N	-184	-184	67	67	1
88180	539	N	-128	-127	123	123	0
88180	47743	N	144	144	106	106	0
88180	74183	N	0	0	250	250	1
73605	104275	N	116	112	135	135	0
73605	29779	N	0	0	251	251	0
73605	31383	N	77	77	174	174	2
73605	6892	N	121	117	130	130	1
73605	72082	N	-173	-173	78	78	1
73605	72494	N	-46	-48	203	203	1
73605	6721	N	73	73	178	178	1
73605	68961	N	202	202	49	49	0
73605	67365	N	114	114	137	137	0
69833	50555	N	16	17	234	234	2
69833	7466	N	151	152	99	99	0
69833	83582	N	0	0	250	250	5
89414	60653	N	130	128	121	121	2
89414	85949	N	45	44	206	206	3
89414	89732	N	17	16	234	234	4
89414	67785	N	-6	-7	244	244	0
89414	33793	N	130	130	121	121	1
89414	70040	N	-109	-110	141	141	0
89414	74263	N	-49	-51	200	200	0
89414	69849	N	164	162	87	87	1
23782	95803	N	56	55	194	194	2
23782	20468	N	74	69	176	176	0
23782	91106	N	122	121	128	128	1
37168	76250	N	-197	-197	54	54	1
37168	65845	N	-117	-117	134	134	1
14098	7749	N	-198	-198	53	53	1
14098	87614	N	4	4	247	247	1
14098	30580	N	221	221	30	30	0
14098	38506	N	95	94	156	156	1
14098	41334	N	60	59	191	191	0
14098	96742	N	226	224	25	25	0
14098	93895	N	112	112	139	139	0
69826	68480	N	94	90	157	157	1
69826	10551	N	-101	-101	150	150	1
69826	105583	N	137	137	114	114	2
69826	40623	N	16	14	235	235	4
69826	60734	N	-8	-8	243	243	0
69826	47596	N	174	174	77	77	1
69826	48577	N	0	-1	250	250	4
69826	53284	N	-103	-103	148	148	2
63893	97691	N	71	71	179	179	1
63893	8834	N	61	62	189	189	0
63893	18606	N	-172	-172	78	78	0
63893	90208	N	52	53	198	198	0
63893	72666	N	-71	-70	180	180	2
63893	58074	N	73	74	177	177	0
63893	44796	N	-37	-36	214	214	0
9813	17115	N	149	148	102	102	2
9813	81144	N	-181	-182	69	69	1
9813	68458	N	-165	-168	83	83	1
9813	86421	N	-49	-49	202	202	4
79442	29414	N	-168	-168	83	83	1
79442	40115	N	229	229	22	22	0
11568	60409	N	-91	-84	160	160	3
11568	39913	N	-131	-124	120	120	2
11568	2151	N	-92	-85	159	159	2
27843	60653	N	84	82	167	167	1
27843	33793	N	84	84	167	167	2
27843	69849	N	118	116	133	133	2
85835	19558	N	-94	-94	156	156	0
85835	89334	N	90	91	160	160	2
41197	102554	N	-76	-76	175	175	3
41197	100748	N	226	225	25	25	0
41197	41315	N	-78	-80	171	171	2
41197	58349	N	88	86	163	163	0
41197	9044	N	-199	-199	52	52	1
41197	77848	N	-47	-47	204	204	1
41197	11362	N	-38	-39	212	212	1
41197	38168	N	104	103	147	147	2
21351	26060	N	150	150	99	99	1
21351	77510	N	43	45	206	206	0
1914	82712	N	195	194	56	56	0
1914	104275	N	-50	-54	197	197	2
1914	31383	N	-89	-89	162	162	2
1914	6892	N	-45	-49	202	202	4
1914	38984	N	228	228	23	23	0
1914	6721	N	-93	-93	158	158	2
1914	68961	N	36	36	215	215	1
28977	37119	N	173	170	77	77	1
28977	67260	N	230	231	20	20	0
28977	14259	N	-151	-151	99	99	0
17115	45365	N	-211	-210	40	40	0
17115	69842	N	-211	-210	40	40	0
17115	5749	N	-191	-191	59	59	1
17115	76040	N	-213	-213	37	37	0
17115	25923	N	-211	-210	40	40	0
17115	46333	N	73	74	177	177	0
17115	86421	N	-198	-197	53	53	0
17115	1310	N	-211	-210	40	40	0
17115	77254	N	-198	-197	53	53	1
60409	39913	N	-40	-40	211	211	4
60409	25339	N	-38	-38	213	213	1
60409	2151	N	-1	-1	250	250	5
60409	2584	N	-40	-40	211	211	4
539	74145	N	147	146	104	104	2
539	74183	N	128	127	123	123	1
539	47596	N	-189	-189	62	62	1
31594	38948	N	72	73	178	178	3
31594	14332	N	188	189	62	62	1
90480	101112	N	185	184	66	66	0
90480	55612	N	3	3	248	248	0
30767	41771	N	-100	-97	151	151	2
30767	23551	N	119	122	129	129	0
30767	71912	N	47	50	201	201	4
30767	93410	N	-214	-212	36	36	0
45590	62750	N	-82	-82	169	169	0
45590	43609	N	201	201	50	50	0
45590	102380	N	-96	-96	155	155	0
45590	54932	N	192	192	59	59	1
7749	87614	N	202	202	49	49	0
7749	102717	N	-213	-213	38	38	0
7749	94026	N	230	230	21	21	0
7749	17835	N	192	192	59	59	1
7749	21017	N	-219	-219	32	32	0
7749	27318	N	-112	-112	139	139	0
88161	39586	N	76	76	174	174	0
61585	1141	N	217	219	32	32	0
61585	79926	N	143	145	106	106	1
61585	105711	N	-194	-192	57	57	1
61585	67705	N	69	71	180	180	1
61585	21666	N	-204	-202	47	47	0
61585	58623	N	191	193	58	58	1
92909	20916	N	222	219	29	29	0
76916	38948	N	-197	-196	54	54	1
76916	20916	N	-57	-59	191	191	0
76916	73871	N	-191	-190	60	60	1
75980	40123	N	129	129	122	122	0
75980	76394	N	76	75	175	175	1
75980	18168	N	-164	-165	86	86	1
82712	41771	N	-100	-99	151	151	3
82712	104085	N	162	162	88	88	0
82712	71912	N	47	48	203	203	0
82712	68961	N	-159	-158	92	92	1
86298	71737	N	9	9	241	241	0
86298	23874	N	39	40	211	211	1
86298	100748	N	-93	-93	157	157	1
86298	73873	N	220	221	30	30	0
86298	67156	N	-146	-146	104	104	2
86298	24169	N	60	61	190	190	1
86298	25696	N	45	46	205	205	0
86298	3254	N	99	100	151	151	1
86298	94676	N	-88	-88	162	162	0
86298	103534	N	29	29	221	221	0
86298	78518	N	-146	-146	104	104	1
48827	18427	N	38	39	212	212	0
48827	89696	N	-222	-221	29	29	0
48827	103000	N	154	155	96	96	0
18427	103000	N	116	116	135	135	0
54587	8005	N	-9	-10	241	241	1
54587	76250	N	-126	-126	125	125	0
25406	43609	N	-19	-16	232	232	1
25406	85949	N	-10	-8	240	240	3
25406	89732	N	-38	-36	212	212	2
25406	67785	N	-61	-59	189	189	3
25406	33793	N	75	78	173	173	2
25406	78136	N	162	164	86	86	0
25406	70040	N	-164	-162	86	86	1
25406	74263	N	-104	-103	145	145	1
25406	54932	N	-28	-25	223	223	1
25406	69849	N	109	110	139	139	2
51937	23181	N	37	36	213	213	3
51937	59542	N	-29	-28	222	222	2
51937	51175	N	224	223	26	26	0
51937	76029	N	-100	-103	147	147	2
45365	69842	N	0	0	251	251	2
45365	76040	N	-2	-3	248	248	0
45365	32665	N	-72	-72	179	179	2
45365	25923	N	0	0	251	251	0
45365	81144	N	-119	-120	131	131	0
45365	86421	N	13	13	238	238	0
45365	1310	N	0	0	251	251	5
45365	39083	N	96	96	155	155	0
96432	50836	N	89	94	157	157	2
96432	50369	N	-224	-219	27	27	0
96432	23874	N	-216	-211	35	35	0
96432	37119	N	-77	-76	170	170	1
96432	67260	N	-20	-15	231	231	3
96432	77577	N	-138	-133	113	113	1
96432	73873	N	-35	-30	216	216	0
96432	88634	N	190	192	56	56	0
96432	24169	N	-195	-190	56	56	0
96432	19408	N	-190	-185	61	61	0
96432	25696	N	-210	-205	41	41	0
96432	3254	N	-156	-151	95	95	0
96432	103743	N	-35	-30	216	216	2
96432	103534	N	-226	-222	24	24	0
96432	21943	N	-82	-78	168	168	1
61270	30580	N	134	135	116	116	0
61270	23458	N	-25	-27	223	223	3
61270	61634	N	150	151	100	100	1
61270	84882	N	-42	-41	209	209	2
61270	96742	N	139	138	111	111	0
61270	37695	N	94	95	156	156	3
61270	17835	N	-93	-92	158	158	3
61270	65353	N	116	116	134	134	2
61270	74397	N	89	90	161	161	3
61270	93895	N	25	26	225	225	4
61270	83670	N	89	90	161	161	3
71737	23874	N	30	31	220	220	1
71737	100748	N	-102	-102	148	148	1
71737	73873	N	211	212	39	39	0
71737	67156	N	-155	-155	95	95	1
71737	24169	N	51	52	199	199	1
71737	25696	N	36	37	214	214	0
71737	3254	N	90	91	160	160	1
71737	94676	N	-97	-97	153	153	0
71737	103534	N	20	20	230	230	0
71737	78518	N	-155	-155	95	95	1
37068	1141	N	-221	-221	30	30	0
37068	6741	N	-101	-101	150	150	1
37068	89533	N	191	191	60	60	1
37068	80224	N	153	152	98	98	1
37068	66976	N	26	26	225	225	3
37068	43590	N	10	9	241	241	1
37068	2579	N	99	98	152	152	3
37068	82582	N	1	1	250	250	2
37068	68972	N	9	9	242	242	3
37068	7138	N	-169	-169	82	82	1
37068	67895	N	-7	-8	243	243	2
37068	50806	N	-135	-135	116	116	1
37068	3308	N	-139	-139	112	112	1
37068	24590	N	-160	-160	91	91	1
1141	29087	N	94	94	157	157	0
1141	67705	N	-148	-148	103	103	0
1141	70076	N	-216	-216	35	35	0
1141	43590	N	231	230	20	20	0
1141	8834	N	221	221	30	30	0
1141	68972	N	230	230	21	21	0
1141	90208	N	212	212	39	39	0
23190	9592	N	119	119	132	132	0
62750	102380	N	-14	-14	237	237	0
62750	70040	N	138	137	113	113	2
62750	74263	N	198	196	53	53	0
39570	14332	N	-173	-172	78	78	0
39570	20362	N	-114	-113	137	137	2
8778	2151	N	-6	-6	245	245	1
8778	93410	N	22	21	229	229	2
36590	7138	N	154	157	94	94	0
36590	35794	N	-116	-114	134	134	0
36590	18606	N	90	92	158	158	1
36590	44796	N	225	228	23	23	0
101112	55612	N	-182	-181	69	69	0
101112	11918	N	202	202	48	48	0
88270	65625	N	155	156	95	95	0
88270	19441	N	79	80	171	171	0
88270	83837	N	-124	-124	126	126	0
88270	27338	N	-46	-45	205	205	0
87614	30580	N	217	217	34	34	0
87614	38506	N	91	90	160	160	2
87614	41334	N	56	55	195	195	1
87614	96742	N	222	220	29	29	0
87614	65353	N	199	198	52	52	1
87614	106806	N	200	199	51	51	1
87614	93895	N	108	108	143	143	0
60653	89732	N	-113	-112	137	137	1
60653	67785	N	-136	-135	114	114	1
60653	56635	N	-85	-84	165	165	0
60653	74263	N	-179	-179	70	70	1
30737	3094	N	0	0	251	251	0
30737	98938	N	-47	-47	204	204	4
30737	18461	N	43	42	208	208	2
30737	22158	N	120	119	131	131	2
30737	61219	N	40	40	211	211	3
30737	39927	N	47	46	204	204	2
30737	22501	N	-134	-135	116	116	0
30737	49036	N	120	119	131	131	1
43516	14177	N	-114	-114	137	137	1
43516	44441	N	209	208	42	42	0
43516	89696	N	49	49	202	202	3
39913	41771	N	181	181	70	70	1
39913	17658	N	-73	-74	177	177	3
39913	61813	N	-29	-30	221	221	3
39913	2151	N	39	39	212	212	4
6741	79926	N	-194	-194	57	57	0
6741	66976	N	127	127	124	124	2
6741	43590	N	111	110	140	140	0
6741	78520	N	-192	-192	59	59	1
6741	26306	N	127	127	124	124	2
6741	67563	N	-105	-105	146	146	0
6741	2579	N	200	199	51	51	1
6741	82582	N	102	102	149	149	0
6741	68972	N	110	110	141	141	0
6741	7138	N	-68	-68	183	183	3
6741	67895	N	94	93	157	157	0
6741	58623	N	-146	-146	105	105	0
6741	50806	N	-34	-34	217	217	0
6741	3308	N	-38	-38	213	213	0
6741	24590	N	-59	-59	192	192	0
100294	21141	N	61	62	189	189	3
100294	89533	N	192	193	58	58	1
100294	80224	N	154	154	96	96	1
100294	66976	N	27	28	223	223	4
100294	26306	N	27	28	223	223	2
100294	2579	N	100	100	150	150	2
100294	40806	N	-129	-128	122	122	2
100294	87720	N	52	53	198	198	1
5810	46700	N	-32	-33	218	218	0
5810	97190	N	224	224	27	27	0
5810	32260	N	-175	-175	76	76	0
5810	60464	N	-31	-35	216	216	0
37851	6380	N	19	19	232	232	2
37851	28786	N	86	85	165	165	0
37851	103000	N	-156	-156	95	95	0
37851	31214	N	171	170	80	80	0
99553	11968	N	167	66	83	83	0
4936	5429	N	-161	-161	90	90	0
4936	80087	N	-193	-193	58	58	0
4936	93052	N	0	0	251	251	4
68480	10551	N	-195	-191	56	56	1
68480	60734	N	-102	-98	149	149	1
68480	48577	N	-94	-91	156	156	3
68480	53284	N	-197	-193	54	54	1
41771	23551	N	219	219	32	32	0
41771	71912	N	147	147	104	104	1
41771	2584	N	-181	-181	70	70	0
47215	19140	N	-120	-122	129	129	0
47215	2121	N	-32	-32	219	219	0
52609	75054	N	176	177	73	73	0
46745	56460	N	-14	-12	237	237	2
46745	42	N	-190	-189	60	60	0
46745	99984	N	-177	-176	73	73	1
46745	96906	N	-153	-151	98	98	1
85616	34228	N	117	117	134	134	0
85616	35163	N	-200	-200	51	51	0
61664	78083	N	124	127	123	123	0
61664	19332	N	26	30	221	221	0
61664	11899	N	-175	-172	75	75	1
61664	70076	N	143	147	104	104	2
61664	3643	N	-179	-175	72	72	0
61664	9183	N	211	215	36	36	0
61664	15225	N	-122	-118	129	129	0
61664	8170	N	-161	-157	90	90	0
61664	64209	N	-62	-59	188	188	0
61664	82005	N	-116	-112	135	135	0
65625	19441	N	-76	-76	175	175	0
65625	27338	N	-201	-201	50	50	0
30580	99498	N	82	79	169	169	2
30580	23458	N	-159	-162	89	89	0
30580	38506	N	-126	-127	124	124	1
30580	41334	N	-161	-162	89	89	0
30580	61634	N	16	16	235	235	4
30580	94026	N	-189	-189	62	62	1
30580	84882	N	-176	-176	75	75	1
30580	96742	N	5	3	246	246	2
30580	37695	N	-40	-40	211	211	3
30580	17835	N	-227	-227	24	24	0
30580	65353	N	-18	-19	232	232	3
30580	106806	N	-17	-18	233	233	4
30580	100134	N	-45	-45	206	206	4
30580	23643	N	-134	-134	117	117	0
30580	74397	N	-45	-45	206	206	3
30580	93895	N	-109	-109	142	142	1
30580	83670	N	-45	-45	206	206	3
30580	55291	N	182	182	69	69	1
67470	105553	N	221	221	29	29	0
67470	82954	N	163	161	87	87	1
71120	11918	N	-23	-24	227	227	2
40123	76394	N	-53	-54	197	197	0
19558	37546	N	-229	-228	22	22	0
19558	89334	N	184	185	66	66	1
95803	20468	N	18	14	231	231	1
95803	43755	N	227	229	22	22	0
95803	91106	N	66	66	183	183	2
43609	33793	N	94	94	157	157	2
43609	78136	N	181	180	70	70	0
43609	54932	N	-9	-9	242	242	0
43609	69849	N	128	126	123	123	2
78083	19332	N	-98	-97	153	153	0
78083	70076	N	19	20	231	231	3
78083	78520	N	163	164	87	87	0
78083	9183	N	87	88	163	163	0
78083	58623	N	209	210	41	41	0
78083	64209	N	-186	-186	64	64	0
33150	102717	N	48	49	202	202	0
33150	2279	N	-178	-177	73	73	1
33150	86443	N	-228	-227	23	23	0
33150	50177	N	-146	-145	105	105	0
33150	80888	N	-183	-183	67	67	1
34860	80227	N	-150	-149	101	101	0
34860	79454	N	175	176	75	75	0
34860	82954	N	-193	-195	55	55	0
50836	77577	N	-227	-227	24	24	0
50836	73873	N	-124	-124	127	127	2
50836	10551	N	158	158	93	93	1
50836	88634	N	101	98	150	150	2
50836	80087	N	156	156	95	95	1
50836	103743	N	-124	-124	127	127	0
63223	23551	N	-133	-133	118	118	0
72803	6241	N	-114	-114	136	136	2
69842	76040	N	-2	-3	248	248	2
69842	25923	N	0	0	251	251	2
69842	1050	N	-95	-95	156	156	2
69842	81144	N	-119	-120	131	131	1
69842	86421	N	13	13	238	238	2
69842	1310	N	0	0	251	251	5
69842	39083	N	96	96	155	155	1
102717	50177	N	-194	-194	57	57	0
6380	28786	N	67	66	184	184	1
6380	103000	N	-175	-175	76	76	1
6380	31214	N	152	151	99	99	1
104275	29779	N	-116	-112	135	135	0
104275	31383	N	-39	-35	212	212	0
104275	6892	N	5	5	242	242	2
104275	72494	N	-162	-160	87	87	0
104275	6721	N	-43	-39	208	208	1
104275	68961	N	86	90	161	161	0
9414	11899	N	-121	-122	129	129	0
9414	70919	N	197	197	54	54	1
9414	3643	N	-125	-125	126	126	2
9414	35794	N	195	194	56	56	1
9414	13492	N	-8	-8	243	243	1
9414	15225	N	-68	-68	183	183	2
9414	8170	N	-107	-107	144	144	2
9414	49523	N	196	194	55	55	0
19332	11899	N	-201	-202	49	49	0
19332	70076	N	117	117	134	134	2
19332	3643	N	-205	-205	46	46	0
19332	9183	N	185	185	66	66	0
19332	13492	N	-88	-88	163	163	3
19332	15225	N	-148	-148	103	103	0
19332	46333	N	-187	-187	64	64	1
19332	8170	N	-187	-187	64	64	0
19332	64209	N	-88	-89	162	162	0
19332	82005	N	-142	-142	109	109	0
19140	2121	N	88	90	161	161	1
95165	76250	N	193	195	56	56	1
102380	74263	N	212	210	39	39	0
85949	89732	N	-28	-28	222	222	2
85949	67785	N	-51	-51	199	199	2
85949	33793	N	85	86	165	165	1
85949	74263	N	-94	-95	155	155	2
85949	69849	N	119	118	131	131	0
29779	31383	N	77	77	174	174	2
29779	6892	N	121	117	130	130	1
29779	72082	N	-173	-173	78	78	1
29779	72494	N	-46	-48	203	203	1
29779	6721	N	73	73	178	178	1
29779	68961	N	202	202	49	49	0
29779	67365	N	114	114	137	137	0
92200	11968	N	166	69	80	80	0
92498	49503	N	-219	-219	32	32	0
92498	54651	N	-120	-120	131	131	0
87729	99264	N	-10	-11	240	240	1
87729	83942	N	-119	-121	130	130	1
87729	105583	N	0	0	251	251	4
87729	40623	N	-121	-123	128	128	2
87729	60734	N	-145	-145	106	106	1
87729	47596	N	37	37	214	214	3
87729	48577	N	-137	-138	113	113	2
26864	35163	N	42	43	208	208	4
38948	14332	N	116	116	135	135	2
38948	20362	N	175	175	76	76	0
38948	26402	N	31	30	220	220	0
99264	83942	N	-109	-110	140	140	1
99264	40623	N	-111	-112	138	138	2
99264	47596	N	47	48	203	203	3
99264	48577	N	-127	-127	123	123	2
92718	53499	N	68	68	183	183	0
102554	9044	N	-123	-123	128	128	0
102554	77848	N	29	29	222	222	2
102554	11362	N	38	37	213	213	2
102554	104085	N	-230	-231	20	20	0
83942	88634	N	-176	-177	72	72	0
83942	40623	N	-2	-2	247	247	2
83942	60734	N	-26	-24	225	225	4
83942	68436	N	-169	-167	82	82	0
83942	48577	N	-18	-17	232	232	2
83942	53284	N	-121	-119	130	130	1
21886	50369	N	31	32	219	219	1
21886	37119	N	178	175	72	72	1
21886	67156	N	-146	-146	104	104	1
21886	93593	N	16	17	234	234	2
21886	19408	N	65	66	185	185	1
21886	103743	N	220	221	30	30	0
77576	103000	N	-218	-216	33	33	0
77576	96906	N	219	221	30	30	0
99498	49503	N	100	103	148	148	2
99498	54651	N	199	202	49	49	0
99498	65353	N	-100	-98	150	150	0
99498	106806	N	-99	-97	151	151	0
20933	8864	N	168	167	83	83	0
20933	61736	N	12	7	239	239	1
20933	83032	N	108	108	143	143	1
20933	21652	N	-54	-55	196	196	2
20933	68838	N	-9	-10	241	241	2
20933	67156	N	-155	-156	95	95	1
29087	21141	N	187	187	64	64	0
29087	2579	N	226	225	25	25	0
29087	53149	N	211	211	40	40	0
33410	56460	N	-196	-195	55	55	1
33410	2279	N	-191	-190	60	60	0
33410	86275	N	-137	-136	114	114	2
33410	50177	N	-159	-158	92	92	1
33410	80888	N	-196	-196	54	54	0
50369	37119	N	147	143	104	104	1
50369	83032	N	86	86	165	165	3
50369	73873	N	189	189	62	62	1
50369	67156	N	-177	-178	73	73	1
50369	93593	N	-15	-15	236	236	1
50369	19408	N	34	34	217	217	0
50369	103743	N	189	189	62	62	0
50369	21943	N	142	141	109	109	2
23874	37119	N	139	135	112	112	2
23874	100748	N	-132	-133	118	118	2
23874	73873	N	181	181	70	70	0
23874	21652	N	-84	-85	166	166	2
23874	67156	N	-185	-186	65	65	0
23874	24169	N	21	21	230	230	1
23874	66099	N	225	225	26	26	0
23874	25696	N	6	6	245	245	1
23874	3254	N	60	60	191	191	1
23874	94676	N	-127	-128	123	123	1
23874	103743	N	181	181	70	70	1
23874	103534	N	-10	-11	240	240	1
23551	1109	N	-151	-151	100	100	1
47743	74183	N	-144	-144	106	106	0
47743	96972	N	176	176	74	74	1
8864	61736	N	-156	-160	90	90	0
8864	83032	N	-60	-59	191	191	2
8864	21652	N	-222	-222	28	28	0
8864	68838	N	-177	-177	73	73	0
8864	66099	N	87	88	163	163	0
8864	3794	N	161	154	89	89	0
23458	61634	N	175	178	73	73	0
23458	94026	N	-30	-27	221	221	1
23458	96742	N	164	165	84	84	0
23458	17835	N	-68	-65	183	183	0
23458	65353	N	141	143	107	107	2
23458	74397	N	114	117	134	134	2
23458	93895	N	50	53	198	198	3
23458	83670	N	114	117	134	134	2
5749	94056	N	-213	-212	38	38	0
5749	98478	N	-200	-203	47	47	0
5749	81144	N	-139	-139	111	111	2
5749	104374	N	-58	-57	193	193	3
5749	1310	N	-20	-19	231	231	1
5749	77254	N	-7	-6	244	244	0
37119	67260	N	57	61	190	190	3
37119	77577	N	-61	-57	190	190	3
37119	73873	N	42	46	205	205	2
37119	21652	N	-223	-220	27	27	0
37119	68838	N	-178	-175	72	72	1
37119	93593	N	-162	-158	89	89	1
37119	19408	N	-113	-109	138	138	1
37119	25696	N	-133	-129	118	118	2
37119	3254	N	-79	-75	172	172	2
37119	103743	N	42	46	205	205	3
37119	103534	N	-149	-146	101	101	2
37119	21943	N	-5	-2	245	245	1
21141	89533	N	131	131	120	120	0
21141	80224	N	93	92	158	158	2
21141	55804	N	-189	-189	62	62	0
21141	565	N	-123	-123	128	128	1
21141	26306	N	-34	-34	217	217	4
21141	2579	N	39	38	212	212	1
21141	7138	N	-229	-229	22	22	0
21141	40806	N	-190	-190	61	61	1
21141	53149	N	24	24	227	227	3
76040	32665	N	-70	-69	181	181	2
76040	25923	N	2	3	248	248	0
76040	81144	N	-117	-117	133	133	0
76040	86421	N	15	16	235	235	0
76040	39083	N	98	99	152	152	0
67260	77577	N	-118	-118	133	133	2
67260	19408	N	-170	-170	81	81	1
67260	3254	N	-136	-136	115	115	2
67260	21943	N	-62	-63	188	188	2
100748	58349	N	-138	-139	111	111	1
100748	24169	N	153	154	97	97	1
100748	25696	N	138	139	112	112	1
100748	3254	N	192	193	58	58	1
100748	94676	N	5	5	245	245	4
100748	103534	N	122	122	128	128	1
100748	78518	N	-53	-53	197	197	2
89533	66976	N	-165	-165	86	86	1
89533	43590	N	-181	-182	69	69	1
89533	26306	N	-165	-165	86	86	1
89533	82582	N	-190	-190	61	61	0
89533	67895	N	-198	-199	52	52	0
89533	90208	N	-200	-200	51	51	1
89533	87720	N	-140	-140	111	111	2
38506	41334	N	-35	-35	215	215	1
38506	61634	N	142	143	108	108	1
38506	96742	N	131	130	119	119	1
38506	93895	N	17	18	233	233	1
86953	32078	N	-93	-92	158	158	2
86953	47284	N	78	76	172	172	0
86953	55511	N	12	13	238	238	0
5870	97691	N	-176	-177	74	74	0
5870	8834	N	-186	-186	65	65	0
5870	22501	N	183	182	68	68	0
5870	90208	N	-195	-195	56	56	1
5870	53149	N	-102	-102	149	149	0
5870	58074	N	-174	-174	77	77	0
41334	61634	N	177	178	73	73	0
41334	96742	N	166	165	84	84	0
41334	93895	N	52	53	198	198	0
78956	20962	N	-85	-86	165	165	0
34146	73871	N	69	69	182	182	1
19093	15385	N	164	162	87	87	1
32665	94056	N	-121	-121	130	130	0
32665	98478	N	-108	-112	139	139	0
32665	25923	N	72	72	179	179	2
32665	54651	N	-196	-196	55	55	1
32665	1050	N	-23	-23	228	228	3
32665	64087	N	-159	-159	92	92	0
32665	81144	N	-47	-48	203	203	3
32665	68458	N	-31	-34	217	217	3
32665	86421	N	85	85	166	166	0
32665	104374	N	34	34	217	217	3
32665	39083	N	168	168	83	83	0
32665	57420	N	-167	-168	83	83	1
72539	85862	N	114	114	137	137	1
72539	72082	N	178	178	73	73	1
72539	27581	N	-73	-74	177	177	3
80224	66976	N	-127	-126	124	124	0
80224	43590	N	-143	-143	107	107	0
80224	565	N	-216	-215	35	35	0
80224	2579	N	-54	-54	196	196	1
80224	82582	N	-152	-151	99	99	0
80224	68972	N	-144	-143	107	107	2
80224	67895	N	-160	-160	90	90	0
80224	62134	N	179	180	71	71	0
79926	70076	N	-142	-142	109	109	2
79926	78520	N	2	2	249	249	3
79926	67563	N	89	89	162	162	1
79926	9183	N	-74	-74	177	177	2
79926	58623	N	48	48	203	203	1
79926	50806	N	160	160	91	91	0
79926	3308	N	156	156	95	95	0
35325	69385	N	-44	-46	205	205	0
41315	58349	N	166	166	83	83	1
41315	77848	N	31	33	218	218	1
41315	11362	N	40	41	209	209	1
41315	38168	N	182	183	67	67	1
41315	85503	N	-227	-227	22	22	0
94056	98478	N	13	9	238	238	2
94056	1050	N	98	98	153	153	2
94056	64087	N	-38	-38	213	213	1
94056	68458	N	90	87	161	161	2
94056	86421	N	206	206	45	45	0
94056	104374	N	155	155	96	96	0
94056	57420	N	-46	-47	204	204	2
94056	55291	N	-174	-174	77	77	1
105711	21666	N	-10	-10	241	241	0
105711	35794	N	193	192	58	58	0
105711	49523	N	194	192	57	57	1
61736	83032	N	96	101	150	150	1
61736	21652	N	-66	-62	184	184	0
61736	68838	N	-21	-17	229	229	0
61736	67156	N	-167	-163	83	83	1
11899	3643	N	-4	-3	247	247	2
11899	13492	N	113	114	137	137	1
11899	15225	N	53	54	197	197	3
11899	39083	N	-174	-173	77	77	0
11899	8170	N	14	15	236	236	2
11899	64209	N	113	113	137	137	2
82658	72619	N	153	153	98	98	1
82658	98893	N	-67	-67	184	184	1
82658	67595	N	-189	-189	62	62	0
31383	6892	N	44	40	207	207	1
31383	72494	N	-123	-125	126	126	2
31383	6721	N	-4	-4	247	247	3
31383	68961	N	125	125	126	126	0
31383	67365	N	37	37	214	214	1
14332	20362	N	59	59	192	192	1
14332	26402	N	-85	-86	165	165	2
61634	94026	N	-205	-205	46	46	0
61634	84882	N	-192	-192	59	59	1
61634	23643	N	-150	-150	101	101	1
61634	74397	N	-61	-61	190	190	3
61634	93895	N	-125	-125	126	126	1
61634	83670	N	-61	-61	190	190	3
37546	66187	N	-205	-205	46	46	0
37546	2088	N	182	182	69	69	0
37546	18865	N	106	106	145	145	1
77577	73873	N	103	103	148	148	2
77577	103743	N	103	103	148	148	0
83032	21652	N	-162	-163	88	88	1
83032	68838	N	-117	-118	133	133	1
83032	93593	N	-101	-101	150	150	3
83032	66099	N	147	147	104	104	2
29414	36793	N	-203	-203	48	48	0
89732	67785	N	-23	-23	227	227	3
89732	33793	N	113	114	137	137	0
89732	74263	N	-66	-67	183	183	3
89732	69849	N	147	146	103	103	0
